69.0,1.0,509.0,345.0,69.007245996344466,0.83031548625801088,69.0,0.99999999999999989,83.934185698510902,1.2164374738914623,1.2164374738914623,1.2164374738914625,46.593459807650063,63.12554541805455
63.0,3.0,514.0,347.0,63.071388124885914,2.7263109939062655,63.0,2.9999999999999996,83.84798808500247,3.9927613373810691,1.3309204457936901,1.3309204457936898,50.978525102393462,69.066500212293917
23.0,94.0,495.0,358.0,96.772930099279307,76.2509510165807,22.999999999999989,94.0,19.950713469348361,81.537698526902034,0.86742232475427694,0.86742232475427694,33.225059316368082,45.013828111313401
22.0,21.0,1056.0,302.0,30.413812651491099,43.667780146130362,22.0,21.0,60.720634442043867,57.960605603769146,2.7600288382747213,2.7600288382747213,105.71796372953791,143.22834467462064
66.0,1.0,519.0,349.0,66.007575322836999,0.8680514497455426,66.0,1.0,83.933366328079828,1.2717176716375731,1.2717176716375731,1.2717176716375731,48.710868821368251,65.99424414564119
75.0,3.0,528.0,347.0,75.059976019180823,2.2906100426385296,75.0,3.0000000000000004,83.875926077983166,3.355037043119327,1.1183456810397756,1.1183456810397756,42.836229283442123,58.035190954550039
18.0,22.0,1052.0,301.0,28.42534080710379,50.710593137499643,18.0,22.0,53.1558798275654,64.968297567024379,2.9531044348647444,2.9531044348647444,113.1133788187955,153.24776828105664
18.0,24.0,1053.0,299.0,30.0,53.13010235415598,18.000000000000004,23.999999999999996,50.365800000000007,67.154399999999995,2.7980999999999998,2.7981000000000003,107.17621142557658,145.20400137723686
67.0,81.0,509.0,360.0,105.11898020814318,50.403791360249713,67.0,80.999999999999986,53.503001920906335,64.682733665573323,0.79855226747621399,0.79855226747621399,30.58711506143608,41.439900127376362
63.0,84.0,505.0,357.0,105.0,53.13010235415598,63.000000000000007,84.0,50.365800000000007,67.154399999999995,0.79945714285714287,0.79945714285714276,30.621774693021877,41.486857536353376
68.0,82.0,510.0,359.0,106.5269918846862,50.332158881659559,67.999999999999986,82.0,53.583827901373148,64.615792469302917,0.78799746913784052,0.78799746913784041,30.182832405967066,40.892171685768972
64.0,5.0,513.0,349.0,64.195015382816138,4.4671590613892729,64.0,5.0,83.687993031279547,6.5381244555687141,1.3076248911137429,1.3076248911137429,50.086230583379105,67.857605693216513
70.0,85.0,512.0,356.0,110.11357772772621,50.527540151656176,70.0,85.0,53.363173926919295,64.798139768401995,0.7623310560988471,0.76233105609884699,29.19972640174873,39.560244351412535
64.0,6.0,517.0,356.0,64.280634719952786,5.3558250428551899,63.999999999999993,6.0,83.576523838094815,7.8352991098213902,1.3058831849702317,1.3058831849702317,50.019517647501829,67.767221968095484
64.0,6.0,517.0,356.0,64.280634719952786,5.3558250428551899,63.999999999999993,6.0,83.576523838094815,7.8352991098213902,1.3058831849702317,1.3058831849702317,50.019517647501829,67.767221968095484
68.0,0.0,521.0,350.0,68.0,0.0,68.0,0.0,83.942999999999998,0.0,1.2344558823529412,nan,47.283622687754381,nan
18.0,21.0,1052.0,302.0,27.658633371878661,49.398705354995535,18.0,21.0,54.629380262014365,63.734276972350095,3.0349655701119094,3.0349655701119094,116.24892305909708,157.49585247932387
51.0,30.0,768.0,396.0,59.169248769948062,30.46554491945988,51.0,30.0,72.353343822988634,42.560790484110967,1.4186930161370321,1.4186930161370321,54.34049628158089,73.621351155797839
88.0,33.0,407.0,443.0,93.984041198492847,20.556045219583467,88.0,33.0,78.598280152678299,29.474355057254364,0.89316227446225338,0.89316227446225349,34.210982011048678,46.349571541800884
75.0,61.0,410.0,425.0,96.674712308855618,39.122607393356866,75.0,61.0,65.122769436194091,52.966519141437871,0.86830359248258793,0.86830359248258804,33.258814699082073,45.059560429827897
69.0,12.0,672.0,378.0,70.035705179572517,9.8658069430843671,69.0,12.000000000000002,82.701630334827939,14.382892232143989,1.1985743526786659,1.1985743526786656,45.90924492761598,62.198560436393883
27.0,62.0,671.0,375.0,67.623960250786851,66.467651439098987,27.000000000000007,62.0,33.515650245781472,76.961863527350019,1.2413203794733876,1.2413203794733874,47.546554961336881,64.416813584448704
28.0,61.0,672.0,368.0,67.119296778199342,65.344101255918389,28.000000000000007,61.0,35.018304911135814,76.289878556403011,1.2506537468262788,1.2506537468262788,47.904052889475992,64.901157348418366
50.0,28.0,1032.0,606.0,57.30619512757761,29.248826336546973,50.0,27.999999999999996,73.240772496867351,41.014832598245711,1.4648154499373469,1.4648154499373469,56.107133541308805,76.014818844966356
90.0,66.0,746.0,197.0,111.60645142642964,36.25383773744479,90.0,66.0,67.692054567115491,49.640840015884685,0.75213393963461661,0.75213393963461639,28.809144110157433,39.031077376280848
63.0,17.0,667.0,296.0,65.253352404301808,15.101098161385437,63.000000000000007,17.0,81.044249914298092,21.869083310207419,1.2864166653063187,1.2864166653063187,49.273887460153389,66.757030571044339
64.0,18.0,672.0,302.0,66.483080554378645,15.708637829015744,64.0,17.999999999999996,80.807807869338745,22.727195963251518,1.2626219979584179,1.2626219979584179,48.362475323889534,65.522235206205522
64.0,18.0,674.0,305.0,66.483080554378645,15.708637829015744,64.0,17.999999999999996,80.807807869338745,22.727195963251518,1.2626219979584179,1.2626219979584179,48.362475323889534,65.522235206205522
